demand_point_index,x_coordinate,y_coordinate,2010,2011,2012,2013,2014,2015,2016,2017,2018
775,7.5,12.5,0.531128446,0.861389279,1.784052089,5.200776936,7.33217803,10.62828636,15.27731416,22.10550398,29.10113888
776,8.5,12.5,0.548609224,0.815871029,1.744451933,5.614142891,7.785186004,11.74643871,16.04934327,24.47319774,28.00802326
777,9.5,12.5,0.510394497,0.929378256,2.208027103,5.207997247,11.31108002,14.43837922,21.46128414,27.68870706,35.11554771
778,10.5,12.5,0.76707695,1.254415693,2.537739784,5.588303932,9.443592142,14.66199097,23.4562781,30.91447463,37.30654588
779,11.5,12.5,0.907331443,1.385559097,2.462936322,6.96756275,12.73002172,17.19885554,25.37378707,29.9958048,34.94810342
780,12.5,12.5,1.232112828,1.644636781,3.705969122,8.270884559,15.08770613,15.84499587,29.13317511,32.43483385,39.98764882
781,13.5,12.5,0.92420175,1.581955959,2.301652389,7.850092852,10.89719433,14.34046855,26.53742641,26.89064473,43.2324457
782,14.5,12.5,0.94188291,1.470126942,3.219705641,7.856012205,16.66785934,19.4493957,30.14080193,30.29097773,44.38000504
783,15.5,12.5,1.109705876,2.124656221,4.372610866,10.48860758,19.02083653,21.50273529,31.75448908,33.49438675,58.12743789
784,16.5,12.5,1.685059512,3.030580725,6.667337459,16.30121696,24.38985697,39.87412334,61.64246443,58.91897627,108.1058687
785,17.5,12.5,0.351650523,0.572174634,0.988077918,2.348517672,4.642782907,6.853931044,8.31704406,8.310614943,14.48518467
786,18.5,12.5,0,0,0,0,0,0,0,0,0
787,19.5,12.5,0.962041244,1.358248852,2.877425051,8.110809572,19.13940307,21.95007304,34.32834175,33.16382303,51.15800274
788,20.5,12.5,0.845466844,1.313580783,2.95141412,8.297512735,16.27838175,17.47805595,28.2006043,30.33980528,41.67365233
789,21.5,12.5,0.880081826,1.40344042,2.886037855,8.070138487,15.11638415,20.27975202,26.74762562,30.90558164,49.36535284
790,22.5,12.5,0.733387571,1.413359563,2.097178878,6.752162231,13.22821944,17.75742715,28.54400009,25.89317486,44.56345726
791,23.5,12.5,0.668698355,1.404575948,2.502482433,6.496389763,13.03844892,17.43799694,27.63594926,32.52845639,43.19997713
792,24.5,12.5,0.666932427,1.188925417,2.158535093,6.538209438,11.5980018,17.56223784,27.20784647,27.41587931,40.49728729
793,25.5,12.5,1.018908357,1.459026447,3.128926265,6.854308575,12.81294951,19.43616255,25.82278514,26.85150087,42.53536852
794,26.5,12.5,0.78209455,1.467742,2.24349072,6.2116495,14.54594476,17.10215038,25.44003578,28.8564619,42.27041528
795,27.5,12.5,0,0,0,0,0,0,0,0,0
796,28.5,12.5,0.87769408,1.626873855,2.831078737,7.789620533,13.74417348,19.77321521,28.69279086,29.26005384,45.30359506
797,29.5,12.5,1.780660877,3.343754202,5.933688336,15.92262864,26.2569909,38.32836389,55.66224051,53.92298893,78.63673104
798,30.5,12.5,2.436363363,3.78884932,5.725287242,20.87872787,22.52694692,33.62365518,45.31099946,41.6611586,71.00524729
799,31.5,12.5,2.888697255,4.871003712,9.326768492,33.80791272,49.54893455,69.92026784,102.9796947,112.5440631,130.1507055
800,32.5,12.5,3.874412636,6.56435316,11.36895493,42.01789344,59.71289626,83.56129975,116.2166511,146.6776624,162.343789
801,33.5,12.5,4.424145656,8.207448494,14.9724551,32.70168302,65.09220107,69.17433536,119.7973739,148.0784129,186.0023348
802,34.5,12.5,4.010819372,7.409740604,12.6849966,37.44010588,64.08296841,80.71238705,125.526413,146.1919146,174.0587339
803,35.5,12.5,3.208045687,5.754851056,12.78673124,40.27762528,59.1522193,105.3095574,152.484607,171.2167371,162.2889915
804,36.5,12.5,1.385085022,2.303951652,3.977707918,11.04365343,17.94687212,24.88362335,33.93649866,34.75459943,56.39300123
805,37.5,12.5,0.824384566,1.805945756,2.322264914,5.973612837,10.21922903,16.12403368,24.60145742,32.67545404,40.97879568
806,38.5,12.5,0.564776864,1.456717635,2.470723982,7.677760914,12.38439968,16.35181854,22.31092804,41.50582079,38.64210216
807,39.5,12.5,0.604120485,1.457902582,2.755555309,6.197026297,12.19268666,15.87421116,26.15937143,43.02224661,37.53081516
808,40.5,12.5,0.797495891,1.810903753,2.926354381,6.622453714,16.15048038,20.64826064,30.57022804,39.48204321,47.0973425
809,41.5,12.5,0.933512985,1.966081924,3.188469898,7.187708046,15.25159803,19.65456537,28.93296497,32.38967155,45.52397325
810,42.5,12.5,1.085271302,2.018596444,3.78680235,12.09121456,22.29379709,26.87518886,38.39093085,42.0064297,65.20479444
811,43.5,12.5,1.422664226,2.808330417,5.250127607,32.81517036,47.23697252,63.58871591,85.86922689,113.0341998,121.9803189
812,44.5,12.5,1.240438363,2.434709162,4.083954531,11.57358828,21.49530671,29.53578812,37.47469524,38.97560661,63.75805618
813,45.5,12.5,1.543481302,3.370315304,6.066316698,22.06120713,31.06884728,47.12494862,52.98145455,64.798853,88.11744885
814,46.5,12.5,1.177872099,1.758627635,2.79675376,8.758103679,17.5297386,24.49629743,30.86432987,32.05971169,48.28712669
815,47.5,12.5,1.08986922,2.024992361,4.313635972,8.946816469,16.36967634,25.19774547,29.29793942,34.63094845,45.84972234
816,48.5,12.5,0.91759817,1.660640349,2.842556691,7.712191653,16.41603619,23.62619073,31.75761013,34.31082055,52.04977091
817,49.5,12.5,1.263898992,2.203674186,3.552125786,7.671928692,16.91933182,24.55918761,28.81998499,32.0915527,49.35824351
818,50.5,12.5,0.966292226,1.885207491,2.792967262,7.969788144,15.88068968,20.51362863,28.98649314,29.73241034,52.41562937
819,51.5,12.5,0,0,0,0,0,0,0,0,0
820,52.5,12.5,0.995865995,1.61702982,2.143776294,6.365603543,12.79045816,19.03503603,25.74917471,29.04608603,46.26686317
821,53.5,12.5,1.250925214,2.286823069,3.702141285,8.875382495,21.06643345,29.66293642,38.74306737,40.6050967,69.18737807
822,54.5,12.5,0.784084992,1.52405981,2.602926071,7.051960206,13.92471787,18.85268026,26.85954395,29.19934106,43.34296332
823,55.5,12.5,0.988364258,1.679361195,2.894489694,7.918277609,11.61422945,18.23738155,26.99478312,26.33497491,38.17164595
824,56.5,12.5,0.733487082,1.573006865,2.095762549,6.357775676,12.99563492,23.14478191,27.35724141,38.74052669,44.26601454
825,57.5,12.5,0.759637346,1.553306439,2.299835556,6.384078156,12.19506864,17.81211869,24.03366074,28.0057518,36.02280588
826,58.5,12.5,1.206417118,2.25361698,3.187429799,8.781354893,14.77499973,21.3619184,25.75148357,24.41919509,41.42009586
827,59.5,12.5,1.435199968,2.638169642,4.412166635,10.80795363,21.45846899,28.37583473,43.69062527,43.31392462,52.84413903
828,60.5,12.5,0.789551412,1.378387551,2.552207447,6.236261557,14.01895708,16.8394515,25.87595462,28.25881627,40.8264389
829,61.5,12.5,0.949788579,1.837378267,3.302697606,8.208961574,14.55023947,22.43956617,28.24670238,36.29572149,51.70364254
830,62.5,12.5,0.026231527,0.052330881,0.101302142,0.316756452,0.47384654,0.767913257,1.242472579,1.262916157,1.736625713
831,63.5,12.5,0.025916264,0.052273267,0.085457273,0.287715728,0.472013706,0.6884404,0.804009342,0.888193378,1.439693082
832,0.5,13.5,0.945024319,2.291212133,3.899929133,8.310579564,15.83465829,22.63764725,30.87633199,32.93667311,45.11974149
833,1.5,13.5,0.755335134,2.202986382,3.504906194,8.232029353,18.73077765,18.76486981,28.49861827,34.87399673,47.58811176
834,2.5,13.5,0.752857969,1.762797403,3.405452739,6.864152251,14.42405217,15.86359356,27.35153361,29.96973251,42.39798545
835,3.5,13.5,0.767498949,1.536139527,2.565905514,6.059337264,10.73458418,15.91057029,22.21519698,24.82991859,38.5768562
836,4.5,13.5,0.592384114,1.465328796,1.927993631,5.311445061,8.157241778,11.37585695,17.81351693,27.69919716,30.19131392
837,5.5,13.5,0.528173367,1.381404845,1.790844121,4.900536553,7.006711379,10.84346462,13.58781996,21.64143065,24.28633473
838,6.5,13.5,0.538322923,0.96614373,1.77840294,5.482071019,7.818294323,10.52480282,14.34400579,22.92901593,27.94610203
839,7.5,13.5,0.198850628,0.344060381,0.662427733,1.868858499,2.444001868,3.885497241,5.679041251,8.648393326,10.16253034
840,8.5,13.5,0.612509362,1.075752782,1.915636133,5.857406549,8.076954896,13.87267796,20.14707894,31.66837503,32.67817466
841,9.5,13.5,0.48754644,0.986739882,1.91146714,4.638518087,7.376159959,11.77761881,16.96034473,25.64981134,27.02145666
842,10.5,13.5,0.706044433,1.044559657,2.277940149,5.541071807,9.949737947,15.46024204,20.68517059,27.78825256,35.93491146
843,11.5,13.5,0.866987396,1.263365261,2.459116598,6.429878754,9.970254563,15.32760959,20.1397033,28.02167547,34.19813747
844,12.5,13.5,0.958883085,1.243482671,3.1312373,9.179997805,15.72669801,15.87757335,27.22560736,29.08222816,38.01543019
845,13.5,13.5,0.828963538,1.465716404,2.307076374,8.05225844,11.15576643,16.78112639,24.50967394,33.50525277,44.48857501
846,14.5,13.5,1.062491915,1.600622167,3.388489629,8.831310469,16.02722315,19.54358656,28.13042693,28.647484,47.98051605
847,15.5,13.5,1.369931307,2.691023144,5.58426707,14.59380743,23.611735,33.42144903,38.86284694,42.41735413,68.17362833
848,16.5,13.5,1.345395682,2.773947852,4.806330735,12.36725242,16.30823249,23.23959848,31.22155357,29.78421596,59.79147971
849,17.5,13.5,2.780095721,4.383936051,6.198685806,19.50717771,21.67227148,35.20636477,45.85923568,46.34107831,80.48785689
850,18.5,13.5,1.016358928,1.990171674,3.116496684,7.833149542,11.46532865,17.45174524,21.98639426,23.54351588,36.79364226
851,19.5,13.5,0.773443497,1.553123963,2.525915496,7.164499984,14.1623211,18.10361141,24.87152322,30.28818021,42.8318845
852,20.5,13.5,0.88629022,1.680407251,3.39454435,9.961088405,18.47436582,24.03514023,30.91500633,32.97103726,55.8613848
853,21.5,13.5,1.256267636,2.432173618,4.739496708,13.98485813,22.86550919,33.3290103,40.00165339,47.29362599,87.99864064
854,22.5,13.5,0.948343942,1.79564854,3.763478129,9.963882719,17.82210582,22.68557416,33.0567817,34.32639713,53.18553634
855,23.5,13.5,1.045393888,1.8876139,3.918513254,11.29284051,17.27923325,23.4525999,29.30251975,32.20274087,57.24135834
856,24.5,13.5,0.871026615,1.751904982,3.398603026,8.523076879,14.51540149,20.42783953,27.80178554,30.43167292,43.49273362
857,25.5,13.5,0.654627761,1.169835474,2.112677973,6.232990574,10.73681771,14.16495395,18.73138302,18.54095537,31.73695979
858,26.5,13.5,0.795119673,1.381231968,2.647291072,7.02654198,11.74731367,16.48166581,24.87807816,25.33852849,40.06807184
859,27.5,13.5,1.250554721,2.301795898,3.863061598,11.43984742,20.10113461,23.32859126,34.36197504,36.46095848,59.20041053
860,28.5,13.5,1.422370264,2.182836328,4.403924768,12.07841292,19.11017054,29.20460669,39.98591235,39.33828224,65.51229833
861,29.5,13.5,1.370879952,2.238533383,3.668589275,11.83665951,17.11152424,25.2781659,31.39214374,32.14815303,48.40082222
862,30.5,13.5,1.178293741,2.169634319,3.474246167,8.180903474,15.09113053,22.74774461,28.57226845,32.19204506,53.13499626
863,31.5,13.5,1.666286432,3.016359117,3.859944437,18.63176413,23.31029934,34.10936227,46.62336514,37.41984451,74.95255294
864,32.5,13.5,2.308608164,3.920521465,7.26232299,29.00245472,30.44713364,44.39527748,64.51065773,54.35897519,96.58833079
865,33.5,13.5,3.382922342,5.528739936,10.47638102,36.27775404,59.83339979,79.79434591,128.5094567,130.6007574,173.6900902
866,34.5,13.5,3.237665042,7.013472122,11.01154551,30.25223079,51.95666159,72.33331953,117.2653342,119.3482438,158.1656815
867,35.5,13.5,3.880222093,7.073087,14.25842586,36.02018032,54.70449929,85.48857168,110.4583061,142.227299,164.221789
868,36.5,13.5,1.523646752,2.64414933,4.150521199,9.411266304,18.94157052,26.02283129,32.77359148,35.17810683,60.02666828
869,37.5,13.5,0.804857262,1.682328792,3.002173688,6.640951868,12.61205021,18.07663563,26.19318585,30.48347812,43.86996591
870,38.5,13.5,0.703872717,1.686760825,3.38900779,7.869259718,15.88225807,20.41802427,27.53240356,30.12168325,41.08482785
871,39.5,13.5,0.600085197,1.704491873,2.43261344,6.443373791,12.58434038,19.32820099,22.19933969,39.04467016,44.6188391
872,40.5,13.5,1.018566905,1.861234897,2.992664084,7.765627364,15.22432072,20.84449923,31.11014744,33.81926897,43.53278347
873,41.5,13.5,1.270593082,2.394310018,3.410941711,11.8461054,20.97286631,28.16183203,36.9874686,36.68000365,63.77496957
874,42.5,13.5,1.585828785,2.790569404,5.382419973,15.87284846,27.92825432,33.33968037,39.65885038,49.59055666,67.8315735
875,43.5,13.5,1.107049597,2.274347073,3.403194508,15.36311698,20.29862821,30.12700283,40.79135048,45.87279375,66.77719385
876,44.5,13.5,1.295273114,2.530067904,8.603874767,20.82089276,32.24780701,47.1724311,54.20660577,65.24769861,91.93391077
877,45.5,13.5,1.478780575,3.140522797,6.594109584,30.77380436,33.91903406,52.22869908,73.08475317,92.51931423,94.48680257
878,46.5,13.5,0.807268384,1.397533562,2.993828209,8.761783162,16.63360084,22.46831208,28.3447661,30.33848527,53.37763021
879,47.5,13.5,1.177823813,2.724546545,4.799795772,10.34776734,22.14260284,26.52396522,31.56099509,36.25735544,56.16852586
880,48.5,13.5,1.325415145,2.277443175,4.28015763,12.6169288,21.24895041,28.88825875,37.6921758,38.30209639,61.76094578
881,49.5,13.5,1.462199151,2.877774522,4.86117191,24.34471384,36.40842874,58.3375177,74.91033225,88.68595605,112.9270911
882,50.5,13.5,1.226086653,2.272676011,3.655186402,11.35988255,19.69215495,31.51811777,40.13345432,41.51534313,68.38499008
883,51.5,13.5,0.775818728,1.317425978,1.991080142,6.804462872,12.21863752,18.47757782,26.29364536,27.87581395,38.58236364
884,52.5,13.5,1.108102353,1.888843641,2.7687152,7.572640702,12.26245441,20.90004431,23.88438774,27.1976884,36.60200266
885,53.5,13.5,1.173445013,2.195837973,3.168347486,9.178388198,16.43390921,24.40141346,29.50911668,29.11050894,43.81474237
886,54.5,13.5,0.790476187,1.620720409,2.339251234,7.801225697,11.64564591,17.30847778,24.99959078,25.89019649,38.66707128
887,55.5,13.5,0.913672287,1.713575733,2.534863037,6.156747895,12.39212358,15.65241536,25.16879887,29.40935796,36.44155947
888,56.5,13.5,0.968054402,1.812750588,2.516733831,7.545832689,14.86561739,21.24894573,27.33811241,24.86329226,40.07549537
889,57.5,13.5,0.756693527,1.384408371,2.356187554,7.138853177,13.73072983,20.8490916,27.18682046,28.52474045,37.9827303
890,58.5,13.5,1.245443832,2.784563561,4.433494777,13.45546474,21.93546072,33.14563805,42.24585343,46.02290976,68.190831
891,59.5,13.5,1.006308417,1.757157127,3.089445477,9.168641328,15.68774996,23.77866458,27.99258591,29.24865812,53.24171953
892,60.5,13.5,0.764886289,1.416012434,2.363241919,7.702071331,13.20183729,18.67474212,23.45192276,27.04461818,40.48297022
893,61.5,13.5,0.02127251,0.05148605,0.073238009,0.19509741,0.383777158,0.522531282,0.741813494,0.942995203,1.179545346
894,62.5,13.5,0.019850513,0.043330609,0.064774201,0.188357548,0.389904058,0.520077558,0.756805572,0.793292355,1.126567849
895,63.5,13.5,0.025420042,0.047305105,0.067646947,0.191252235,0.476683571,0.57978,0.761209145,0.7127348,1.172345834
896,0.5,14.5,0.995306879,2.675705928,4.86212173,9.535362695,20.07215078,21.51058344,31.87816674,35.28266252,53.31811643
897,1.5,14.5,1.355702077,2.877167743,5.890667914,13.72660184,19.85794266,27.86070493,33.2359092,36.20915638,55.12134866
898,2.5,14.5,1.234487456,2.0562585,3.944663284,8.172970682,16.26314583,18.82901203,27.38334969,31.05539179,45.45352074
899,3.5,14.5,0.935074814,1.954042086,3.508275166,7.914298369,15.83533015,19.07272286,30.54508656,30.41559302,43.41198492
900,4.5,14.5,0.540867758,1.38956831,2.208455179,5.329164408,8.489202542,13.40843519,18.79531708,28.04573548,31.02083958
901,5.5,14.5,0.492971983,1.147356128,1.721087851,4.85520773,6.733488987,12.30613247,15.48735853,24.08050278,27.33096553
902,6.5,14.5,0.565762698,1.138793721,2.34325223,5.529944248,10.0256321,13.28536204,18.87805411,29.42254588,32.82230999
903,7.5,14.5,0.757776154,1.386737517,3.145037583,6.441040089,10.6903911,13.54428016,20.12725695,33.08790117,36.54844627
904,8.5,14.5,0.72171326,1.404263739,1.918878859,5.341412896,9.278977293,13.39661827,19.26461256,32.52540306,35.88276397
905,9.5,14.5,0.608619961,1.037855124,2.166225384,5.595307312,7.780131198,14.28555623,21.41773217,30.40531815,34.5333136
906,10.5,14.5,0.69548595,1.046548538,2.497633345,5.433755876,8.787561626,14.40568084,21.55431235,33.40513742,32.44706746
907,11.5,14.5,0.715889727,1.299283657,2.634927819,6.328455163,8.971864279,13.73279127,20.416469,29.42573958,31.8895314
908,12.5,14.5,0.971386958,1.416341738,3.565820088,8.339261613,13.62058748,19.38087985,27.52531933,44.1448493,45.79470371
909,13.5,14.5,1.046588297,1.917110331,4.055604224,9.48419975,14.88324125,19.38960935,26.71077538,36.66592402,40.80084302
910,14.5,14.5,0.921142164,1.855226917,2.977539335,8.481266443,13.92613109,17.36800162,23.6453146,28.29610886,42.74801976
911,15.5,14.5,1.032969892,2.222835904,4.750498474,14.23517545,20.76403007,30.57682325,40.17192756,42.99984053,75.27681135
912,16.5,14.5,1.251657464,2.445146901,4.768540041,10.28889751,20.12596527,25.48409035,35.6605035,34.22670988,62.11703355
913,17.5,14.5,2.621924224,4.828677867,9.718463507,23.87677136,31.43942463,46.29562409,61.80236092,62.25637804,108.0893296
914,18.5,14.5,1.766062418,3.303530317,5.320173531,12.52819578,19.17972887,29.26010583,38.1837652,39.96560181,67.43403674
915,19.5,14.5,1.006831221,1.663948249,3.411433156,9.353824054,18.00986785,20.92467687,30.68601866,34.75365087,58.56116017
916,20.5,14.5,0.831823301,1.600356943,3.134929775,8.329565873,15.439058,18.84938612,28.1772181,33.61110373,48.15201422
917,21.5,14.5,1.162631206,1.79517801,3.983730312,9.385528702,17.88926737,20.39963479,27.46986191,27.38819008,45.86549844
918,22.5,14.5,1.039918435,1.520221342,3.911875704,12.10813307,20.38826327,26.85745752,36.5933422,40.41458048,67.09210928
919,23.5,14.5,1.702894091,2.743831662,7.224090607,15.9937827,27.50200993,41.94038508,49.56723497,51.10075593,98.47380146
920,24.5,14.5,1.634776226,2.870126985,7.431879891,19.07790315,30.29556397,50.78461097,73.36231283,77.87678523,113.1008238
921,25.5,14.5,1.677134452,2.541938618,5.504303321,17.03632285,18.50601512,30.97885846,44.0180879,40.37707422,64.00060363
922,26.5,14.5,1.151859749,2.047811607,3.548391488,8.06315598,15.32904274,20.31247273,31.21452738,32.4929312,46.5596822
923,27.5,14.5,0.760848918,1.472830971,2.435824983,9.157246517,14.87962231,21.73878766,30.27239889,28.29882664,52.0536531
924,28.5,14.5,1.492561038,2.875944412,3.86489893,23.98590573,33.17948366,50.98255108,84.9994806,94.10414324,103.2893201
925,29.5,14.5,1.366132258,2.134169471,3.705052627,12.87115221,21.23178561,27.69236771,34.7114666,41.13406782,69.71968557
926,30.5,14.5,0.942337538,1.560898266,2.506981832,7.911881744,14.44301192,21.57770273,24.19985604,30.28885517,44.09152463
927,31.5,14.5,1.352671578,1.965670041,4.306794078,9.832654381,17.55437962,25.73706817,35.30365199,33.43914262,51.29839195
928,32.5,14.5,1.390908113,2.318980427,4.052723119,15.71876429,22.41693782,32.00310118,40.80699615,44.08199131,69.89219486
929,33.5,14.5,1.422245286,2.86582075,4.936821307,20.05884806,31.54331493,49.32125463,59.77846848,72.365951,107.7027829
930,34.5,14.5,2.637455468,5.917634936,11.45972606,37.27047694,58.24552811,80.98010047,128.251261,160.5301942,173.9225502
931,35.5,14.5,3.61944194,7.408260711,13.85187114,34.65790772,58.96166725,77.88269202,121.9471177,150.3626114,150.6693111
932,36.5,14.5,1.915379532,3.290883112,4.774200078,12.30933652,21.77034984,30.60731172,41.02570333,30.97252386,63.63826592
